,train,val,test
TCGA-WE-A8ZT-06Z-00-DX1.CEB3AA3A-A9B5-4A2E-B31C-2558643BAA7D,True,False,False
TCGA-WE-A8ZX-06Z-00-DX1.10C85249-C309-4801-A21A-ADA9900239C4,True,False,False
TCGA-WE-A8ZY-06Z-00-DX1.A17BD770-E488-4B3C-9FBA-0CDE316BC3EC,True,False,False
TCGA-WE-AAA0-06Z-00-DX1.32141783-F374-42AC-A8EA-477B2DB14923,True,False,False
TCGA-WE-AAA3-06Z-00-DX1.4D21C5FD-48C6-4F90-9137-43AB726DB6BB,True,False,False
TCGA-WE-AAA4-01Z-00-DX1.19FD789B-2028-4366-93A0-EA95E05629BA,True,False,False
TCGA-XV-A9VZ-01Z-00-DX1.D8D2E930-0749-485E-B300-A40C037A7785,True,False,False
TCGA-XV-A9W2-01Z-00-DX1.49675C94-0F98-4867-8C7E-398C2F41507E,True,False,False
TCGA-XV-A9W5-01Z-00-DX1.5FE52223-15BC-4DA0-A901-F7E4730AB6E7,True,False,False
TCGA-XV-AAZV-01Z-00-DX1.EBADFAC9-8696-4A32-A768-785D32D46CB5,True,False,False
TCGA-XV-AAZW-01Z-00-DX1.26C215F6-0EFA-42D9-A3EF-58466997594B,True,False,False
TCGA-XV-AAZY-01Z-00-DX1.77D5F2CA-1A90-4F8B-86A2-29A9597B7373,True,False,False
TCGA-YD-A89C-06Z-00-DX1.E1F14C6C-EA1D-4121-BB3F-A72AD8A0EB70,True,False,False
TCGA-YG-AA3N-01Z-00-DX1.21350D99-44EB-42AF-83F8-90A059952FE4,True,False,False
TCGA-YG-AA3O-01Z-00-DX1.0BA2C29A-4D35-478F-9E06-A50ED97B55CC,True,False,False
TCGA-YG-AA3P-01Z-00-DX1.A7495FDB-C66E-4633-A29C-0FE7A4823E28,True,False,False
TCGA-Z2-A8RT-01Z-00-DX1.3DE00C7C-0373-425C-A042-A463FD814D50,True,False,False
TCGA-Z2-AA3S-01Z-00-DX1.EE957037-93E8-4BF2-A9E9-0F5A6760752D,True,False,False
TCGA-Z2-AA3V-01Z-00-DX1.776C7396-2B67-472B-A332-2E2CCD28B110,True,False,False
BL-12-A06525,True,False,False
BL-12-X06160,True,False,False
BL-13-A42811,True,False,False
BL-13-A44429,True,False,False
BL-13-D36080,True,False,False
BL-13-D39126,True,False,False
BL-13-D42509,True,False,False
BL-13-E42827,True,False,False
BL-13-E44432,True,False,False
BL-13-F26280,True,False,False
BL-13-F42706,True,False,False
BL-13-F44424,True,False,False
BL-13-G08322,True,False,False
BL-13-G41321,True,False,False
BL-13-G42374,True,False,False
BL-13-G42830,True,False,False
BL-13-G44058,True,False,False
BL-13-G44433,True,False,False
BL-13-J34867,True,False,False
BL-13-J36700,True,False,False
BL-13-J41507,True,False,False
BL-13-K29775,True,False,False
BL-13-K44110,True,False,False
BL-13-K44888,True,False,False
BL-13-M29767,True,False,False
BL-13-M39521,True,False,False
BL-13-M42482,True,False,False
BL-13-M43486,True,False,False
BL-13-M44117,True,False,False
BL-13-N42653,True,False,False
BL-13-N42734,True,False,False
BL-13-N44094,True,False,False
BL-13-N44241,True,False,False
BL-13-R44427,True,False,False
BL-13-T26780,True,False,False
BL-13-T28952,True,False,False
BL-13-T29127,True,False,False
BL-13-T32480,True,False,False
BL-13-T42816,True,False,False
BL-13-T44892,True,False,False
BL-13-W43002,True,False,False
BL-13-W43392,True,False,False
BL-13-W44119,True,False,False
BL-13-X42135,True,False,False
BL-13-X42380,True,False,False
BL-13-X42932,True,False,False
BL-13-X44081,True,False,False
BL-13-X44437,True,False,False
BL-14-A11584,True,False,False
BL-14-A14289,True,False,False
BL-14-A17354,True,False,False
BL-14-A24676,True,False,False
BL-14-A28421,True,False,False
BL-14-A47049,True,False,False
BL-14-D03476,True,False,False
BL-14-D22918,True,False,False
BL-14-D26239,True,False,False
BL-14-D27181,True,False,False
BL-14-D27196,True,False,False
BL-14-D33840,True,False,False
BL-14-D33904,True,False,False
BL-14-D43023,True,False,False
BL-14-E00275,True,False,False
BL-14-E06175,True,False,False
BL-14-E11568,True,False,False
BL-14-E13399,True,False,False
BL-14-E23251,True,False,False
BL-14-E28211,True,False,False
BL-14-E29166,True,False,False
BL-14-E34333,True,False,False
BL-14-F01680,True,False,False
BL-14-F08584,True,False,False
BL-14-F09590,True,False,False
BL-14-F09669,True,False,False
BL-14-F20764,True,False,False
BL-14-F25219,True,False,False
BL-14-F44192,True,False,False
BL-14-G00423,True,False,False
BL-14-G00472,True,False,False
BL-14-G03893,True,False,False
BL-14-G13012,True,False,False
BL-14-G14131,True,False,False
BL-14-G21549,True,False,False
BL-14-G28536,True,False,False
BL-14-G45011,True,False,False
BL-14-J00871,True,False,False
BL-14-J01860,True,False,False
BL-14-J03885,True,False,False
BL-14-J04678,True,False,False
BL-14-J09672,True,False,False
BL-14-J18614,True,False,False
BL-14-J25580,True,False,False
BL-14-K00017,True,False,False
BL-14-K02061,True,False,False
BL-14-K02662,True,False,False
BL-14-K11197,True,False,False
BL-14-K24647,True,False,False
BL-14-K32796,True,False,False
BL-14-K41154,True,False,False
BL-14-K48320,True,False,False
BL-14-M00156,True,False,False
BL-14-M00416,True,False,False
BL-14-M07192,True,False,False
BL-14-M09592,True,False,False
BL-14-M10119,True,False,False
BL-14-M18208,True,False,False
BL-14-M21966,True,False,False
BL-14-M26389,True,False,False
BL-14-N02290,True,False,False
BL-14-N07037,True,False,False
BL-14-N08026,True,False,False
BL-14-N10601,True,False,False
BL-14-N18234,True,False,False
BL-14-N30220,True,False,False
BL-14-N47119,True,False,False
BL-14-R04422,True,False,False
BL-14-R09431,True,False,False
BL-14-R25582,True,False,False
BL-14-R26230,True,False,False
BL-14-R26782,True,False,False
BL-14-T10180,True,False,False
BL-14-T16159,True,False,False
BL-14-T22754,True,False,False
BL-14-T27177,True,False,False
BL-14-W00013,True,False,False
BL-14-W00158,True,False,False
BL-14-W08914,True,False,False
BL-14-W11713,True,False,False
BL-14-W28420,True,False,False
BL-14-W31315,True,False,False
BL-14-W39176,True,False,False
BL-14-X27536,True,False,False
BL-14-X28785,True,False,False
BL-14-X30011,True,False,False
BL-14-X32590,True,False,False
BL-14-X36039,True,False,False
BL-15-A03414,True,False,False
BL-15-A07498,True,False,False
BL-15-A09719,True,False,False
BL-15-A21430,True,False,False
BL-15-A41162,True,False,False
BL-15-D03065,True,False,False
BL-15-D03455,True,False,False
BL-15-D05139,True,False,False
BL-15-D07362,True,False,False
BL-15-D22460,True,False,False
BL-15-D35812,True,False,False
BL-15-F03066,True,False,False
BL-15-F08887,True,False,False
BL-15-F19792,True,False,False
BL-15-F32748,True,False,False
BL-15-F35097,True,False,False
BL-15-G22453,True,False,False
BL-15-G47795,True,False,False
BL-15-J00313,True,False,False
BL-15-J05030,True,False,False
BL-15-J11282,True,False,False
BL-15-J15609,True,False,False
BL-15-K01750,True,False,False
BL-15-M14037,True,False,False
BL-15-M42097,True,False,False
BL-15-N06596,True,False,False
BL-15-N11226,True,False,False
BL-15-N18522,True,False,False
BL-15-N44099,True,False,False
BL-15-R00153,True,False,False
BL-15-R05079,True,False,False
BL-15-R23127,True,False,False
BL-15-R36089,True,False,False
BL-15-T07490,True,False,False
BL-15-W09946,True,False,False
BL-15-W14039,True,False,False
BL-15-W21525,True,False,False
BL-15-W34033,True,False,False
BL-15-W34715,True,False,False
BL-15-W35086,True,False,False
BL-15-W36092,True,False,False
BL-15-X03032,True,False,False
BL-15-X13385,True,False,False
BL-15-X27240,True,False,False
BL-15-X37039,True,False,False
BL-16-A41271,True,False,False
BL-16-A43019,True,False,False
BL-16-A45289,True,False,False
BL-16-A52385,True,False,False
BL-16-D00759,True,False,False
BL-16-D35693,True,False,False
BL-16-E04675,True,False,False
BL-16-E07691,True,False,False
BL-16-E18707,True,False,False
BL-16-E29043,True,False,False
BL-16-E35587,True,False,False
BL-16-E39153,True,False,False
BL-16-E41255,True,False,False
BL-16-E45388,True,False,False
BL-16-F06888,True,False,False
BL-16-F21238,True,False,False
BL-16-F35581,True,False,False
BL-16-F36862,True,False,False
BL-16-F50238,True,False,False
BL-16-F50888,True,False,False
BL-16-G08340,True,False,False
BL-16-G20682,True,False,False
BL-16-G27505,True,False,False
BL-16-G44709,True,False,False
BL-16-G47644,True,False,False
BL-16-G50963,True,False,False
BL-16-J17144,True,False,False
BL-16-K05649,True,False,False
BL-16-K10816,True,False,False
BL-16-K11984,True,False,False
BL-16-K13295,True,False,False
BL-16-K36482,True,False,False
BL-16-K42003,True,False,False
BL-16-K42214,True,False,False
BL-16-K51936,True,False,False
BL-16-M22003,True,False,False
BL-16-M51359,True,False,False
BL-16-M51945,True,False,False
BL-16-N01745,True,False,False
BL-16-N18712,True,False,False
BL-16-N19490,True,False,False
BL-16-N32608,True,False,False
BL-16-N47288,True,False,False
BL-16-N50494,True,False,False
BL-16-R03016,True,False,False
BL-16-R11572,True,False,False
BL-16-R14326,True,False,False
BL-16-R20693,True,False,False
BL-16-R24289,True,False,False
BL-16-R28829,True,False,False
BL-16-R31677,True,False,False
BL-16-R39491,True,False,False
BL-16-R50243,True,False,False
BL-16-T12649,True,False,False
BL-16-T24722,True,False,False
BL-16-T48084,True,False,False
BL-16-W11978,True,False,False
BL-16-W13470,True,False,False
BL-16-W30414,True,False,False
BL-16-X01519,True,False,False
BL-16-X17644,True,False,False
BL-16-X49756,True,False,False
BL-16-X51941,True,False,False
BL-17-A02285,True,False,False
BL-17-A26849,True,False,False
BL-17-A29799,True,False,False
BL-17-D01467,True,False,False
BL-17-D04564,True,False,False
BL-17-D13734,True,False,False
BL-17-D13749,True,False,False
BL-17-D32982,True,False,False
BL-17-D41534,True,False,False
BL-17-E04637,True,False,False
BL-17-E09160,True,False,False
BL-17-E10305,True,False,False
BL-17-E28764,True,False,False
BL-17-E35632,True,False,False
BL-17-E35875,True,False,False
BL-17-E45612,True,False,False
BL-17-E47345,True,False,False
BL-17-F05230,True,False,False
BL-17-F05635,True,False,False
BL-17-F12130,True,False,False
BL-17-F15826,True,False,False
BL-17-F18239,True,False,False
BL-17-F22630,True,False,False
BL-17-F22645,True,False,False
BL-17-F28268,True,False,False
BL-17-F36954,True,False,False
BL-17-F40806,True,False,False
BL-17-F45945,True,False,False
BL-17-G08447,True,False,False
BL-17-G11962,True,False,False
BL-17-G29413,True,False,False
BL-17-G39214,True,False,False
BL-17-G42467,True,False,False
BL-17-G44543,True,False,False
BL-17-G47640,True,False,False
BL-17-G48271,True,False,False
BL-17-G49859,True,False,False
BL-17-J02019,True,False,False
BL-17-J08262,True,False,False
BL-17-J17626,True,False,False
BL-17-J18551,True,False,False
BL-17-J28546,True,False,False
BL-17-J32351,True,False,False
BL-17-J33762,True,False,False
BL-17-J41877,True,False,False
BL-17-J46187,True,False,False
BL-17-J48670,True,False,False
BL-17-J52635,True,False,False
BL-17-J54775,True,False,False
BL-17-K12869,True,False,False
BL-17-K23271,True,False,False
BL-17-K23448,True,False,False
BL-17-K24584,True,False,False
BL-17-K38795,True,False,False
BL-17-K39929,True,False,False
BL-17-K46181,True,False,False
BL-17-M08278,True,False,False
BL-17-M27300,True,False,False
BL-17-M28760,True,False,False
BL-17-M40629,True,False,False
BL-17-M47991,True,False,False
BL-17-M49609,True,False,False
BL-17-M53934,True,False,False
BL-17-N05028,True,False,False
BL-17-N18056,True,False,False
BL-17-N18740,True,False,False
BL-17-N21066,True,False,False
BL-17-N25721,True,False,False
BL-17-N25736,True,False,False
BL-17-N28019,True,False,False
BL-17-N28816,True,False,False
BL-17-N28931,True,False,False
BL-17-N34533,True,False,False
BL-17-N35309,True,False,False
BL-17-N38180,True,False,False
BL-17-N39022,True,False,False
BL-17-N40802,True,False,False
BL-17-N46182,True,False,False
BL-17-N47350,True,False,False
BL-17-R16950,True,False,False
BL-17-R25517,True,False,False
BL-17-R33261,True,False,False
BL-17-R34103,True,False,False
BL-17-R34120,True,False,False
BL-17-R36292,True,False,False
BL-17-R37362,True,False,False
BL-17-R44343,True,False,False
BL-17-R44554,True,False,False
BL-17-R49612,True,False,False
BL-17-T08452,True,False,False
BL-17-T13276,True,False,False
BL-17-T18042,True,False,False
BL-17-T23290,True,False,False
BL-17-T24635,True,False,False
BL-17-T26841,True,False,False
BL-17-T40234,True,False,False
BL-17-W06937,True,False,False
BL-17-W12833,True,False,False
BL-17-W13285,True,False,False
BL-17-W26850,True,False,False
BL-17-W32045,True,False,False
BL-17-W32972,True,False,False
BL-17-W42577,True,False,False
BL-17-X01108,True,False,False
BL-17-X13750,True,False,False
BL-17-X14040,True,False,False
BL-17-X25105,True,False,False
BL-17-X32817,True,False,False
BL-17-X34324,True,False,False
BL-17-X37875,True,False,False
BL-17-X39024,True,False,False
BL-18-D04153,True,False,False
BL-18-D04396,True,False,False
BL-18-D13387,True,False,False
BL-18-D26660,True,False,False
BL-18-D39377,True,False,False
BL-18-D47136,True,False,False
BL-18-E01651,True,False,False
BL-18-E04130,True,False,False
BL-18-E17627,True,False,False
BL-18-E21349,True,False,False
BL-18-E49351,True,False,False
BL-18-F02566,True,False,False
BL-18-F21115,True,False,False
BL-18-F33934,True,False,False
BL-18-F36168,True,False,False
BL-18-F46489,True,False,False
BL-18-G02803,True,False,False
BL-18-G04487,True,False,False
BL-18-G09366,True,False,False
BL-18-G14111,True,False,False
BL-18-J49540,True,False,False
BL-18-K03516,True,False,False
BL-18-K16772,True,False,False
BL-18-K35238,True,False,False
BL-18-K52380,True,False,False
BL-18-M02178,True,False,False
BL-18-M06053,True,False,False
BL-18-M47840,True,False,False
BL-18-M49541,True,False,False
BL-18-N02577,True,False,False
BL-18-N24449,True,False,False
BL-18-N40862,True,False,False
BL-18-R02814,True,False,False
BL-18-R05406,True,False,False
BL-18-R15955,True,False,False
BL-18-R46494,True,False,False
BL-18-T01444,True,False,False
BL-18-T05398,True,False,False
BL-18-T12119,True,False,False
BL-18-T34952,True,False,False
BL-18-T44282,True,False,False
BL-18-W02182,True,False,False
BL-18-W02572,True,False,False
BL-18-W03951,True,False,False
BL-18-W05392,True,False,False
BL-18-W17446,True,False,False
BL-18-W23536,True,False,False
BL-18-W44794,True,False,False
BL-18-X13386,True,False,False
BL-19-A05551,True,False,False
BL-19-A12191,True,False,False
BL-19-A40754,True,False,False
BL-19-D00892,True,False,False
BL-19-D39079,True,False,False
BL-19-D39339,True,False,False
BL-19-D39356,True,False,False
BL-19-D42675,True,False,False
BL-19-D46077,True,False,False
BL-19-E27488,True,False,False
BL-19-E41533,True,False,False
BL-19-E41776,True,False,False
BL-19-F03306,True,False,False
BL-19-F06420,True,False,False
BL-19-F09417,True,False,False
BL-19-F24839,True,False,False
BL-19-F38564,True,False,False
BL-19-F53012,True,False,False
BL-19-G27734,True,False,False
BL-19-G30793,True,False,False
BL-19-G33775,True,False,False
BL-19-G60456,True,False,False
BL-19-J02985,True,False,False
BL-19-J16580,True,False,False
BL-19-J34187,True,False,False
BL-19-J44329,True,False,False
BL-19-J53938,True,False,False
BL-19-J56775,True,False,False
BL-19-K16636,True,False,False
BL-19-K57400,True,False,False
BL-19-M02402,True,False,False
BL-19-M07669,True,False,False
BL-19-M11408,True,False,False
BL-19-M15624,True,False,False
BL-19-M20254,True,False,False
BL-19-M20367,True,False,False
BL-19-M39084,True,False,False
BL-19-M40751,True,False,False
BL-19-M53939,True,False,False
BL-19-M60760,True,False,False
BL-19-N27964,True,False,False
BL-19-N33907,True,False,False
BL-19-N39353,True,False,False
BL-19-N39630,True,False,False
BL-19-R00913,True,False,False
BL-19-R19368,True,False,False
BL-19-R20890,True,False,False
BL-19-R27907,True,False,False
BL-19-R41123,True,False,False
BL-19-R41788,True,False,False
BL-19-R42257,True,False,False
BL-19-R49649,True,False,False
BL-19-T15423,True,False,False
BL-19-W20077,True,False,False
BL-19-W42000,True,False,False
BL-19-X08409,True,False,False
BL-19-X12749,True,False,False
BL-19-X40941,True,False,False
BL-19-X56772,True,False,False
TCGA-2A-A8VL-01Z-00-DX1.2C2BD6EF-EC17-4117-AE89-A22B67AFB233,True,False,False
TCGA-2A-A8VO-01Z-00-DX1.3A69CC37-B066-4529-B1BE-AD155983AAA7,True,False,False
TCGA-2A-A8VT-01Z-00-DX1.F2CD9AAB-7B40-46A4-832B-1279A8A77737,True,False,False
TCGA-2A-A8W3-01Z-00-DX1.CC00522F-8A47-4C63-B9CC-F215F9EAAFBA,True,False,False
TCGA-2A-AAYF-01Z-00-DX1.D0ADEB9A-37A4-451C-B91C-4AB014A6857A,True,False,False
TCGA-2A-AAYO-01Z-00-DX1.A5BB3437-956A-4A42-AC28-1217B8016970,True,False,False
TCGA-2A-AAYU-01Z-00-DX1.F3FFE8F2-86B0-4552-A369-15DBB9C3B035,True,False,False
TCGA-4L-AA1F-01Z-00-DX1.D793A68B-6E98-477B-8C29-4347939C97CF,True,False,False
TCGA-CH-5737-01Z-00-DX1.beeda9ae-cb8c-4534-8438-081302b482cf,True,False,False
TCGA-CH-5738-01Z-00-DX1.fcb841b3-9257-48a4-b175-26df4227b0ce,True,False,False
TCGA-CH-5739-01Z-00-DX1.11b90c0d-e024-4aa2-8140-30f0140a1701,True,False,False
TCGA-CH-5740-01Z-00-DX1.cf299b59-b69b-4ab3-b7ad-85eaca24e641,True,False,False
TCGA-CH-5743-01Z-00-DX1.d775c0bd-8c32-45b1-a6d2-afd4e17ec649,True,False,False
TCGA-CH-5744-01Z-00-DX1.ae8a6754-a41d-4227-b48c-0258d7bc500a,True,False,False
TCGA-CH-5745-01Z-00-DX1.49835389-232e-4c7f-8550-1501b402d698,True,False,False
TCGA-CH-5748-01Z-00-DX1.032202f2-70c0-4115-99ff-1cecf4042e07,True,False,False
TCGA-CH-5750-01Z-00-DX1.88db9d82-82c0-44b7-87b2-6e3bcdfb58ad,True,False,False
TCGA-CH-5751-01Z-00-DX1.6bacc42c-0cc1-4210-80b4-14695e4c6ba2,True,False,False
TCGA-CH-5753-01Z-00-DX1.c503402e-b8a1-471f-87fe-8aab40bec07a,True,False,False
TCGA-CH-5754-01Z-00-DX1.4dae6511-baa2-4472-b625-a41c9c95dec8,True,False,False
TCGA-CH-5761-01Z-00-DX1.8a1146c7-cd4b-40fd-b609-cc2b80060d56,True,False,False
TCGA-CH-5762-01Z-00-DX1.13c73407-5fdb-4109-91df-a224a0a6dce2,True,False,False
TCGA-CH-5765-01Z-00-DX1.ee77679a-ef5a-4326-b72c-497532f60fb0,True,False,False
TCGA-CH-5766-01Z-00-DX1.ea679de9-2957-4958-a11a-6005b456bf87,True,False,False
TCGA-CH-5767-01Z-00-DX1.5a8d8c09-2837-4981-9c43-defa67d2a3fc,True,False,False
TCGA-CH-5768-01Z-00-DX1.4c6626ea-a1fb-4aca-8970-a40035025174,True,False,False
TCGA-EJ-5495-01Z-00-DX1.0db6207b-4cc6-463c-8b9e-6bd6f67b7b62,True,False,False
TCGA-EJ-5498-01Z-00-DX1.e3398f7f-d032-41b5-8736-485db658eba6,True,False,False
TCGA-EJ-5501-01Z-00-DX1.b948a611-e351-417f-8f32-bd139728ce64,True,False,False
TCGA-EJ-5503-01Z-00-DX1.ba2ee0d2-915a-45bd-b492-ad5973d596bf,True,False,False
TCGA-EJ-5505-01Z-00-DX1.8e43f020-053f-47d9-842d-4d30a776ffd2,True,False,False
TCGA-EJ-5508-01Z-00-DX1.b5429be9-eadf-4042-8aad-37dc1a10c229,True,False,False
TCGA-EJ-5509-01Z-00-DX1.d5ddb1aa-3fd9-468b-abfa-97b908695a30,True,False,False
TCGA-EJ-5511-01Z-00-DX1.45a97ef9-90fb-400d-9bdb-ebe8776e228b,True,False,False
TCGA-EJ-5517-01Z-00-DX1.7df66a54-404a-4b7d-a316-4ae6383c3afd,True,False,False
TCGA-EJ-5518-01Z-00-DX1.e7860e09-7490-4cda-be17-4c5116d1698a,True,False,False
TCGA-EJ-5519-01Z-00-DX1.5450fb44-4da5-44e3-bba1-52b978163469,True,False,False
TCGA-EJ-5522-01Z-00-DX1.0358ea1e-8123-4c9a-885a-ac61722e3a69,True,False,False
TCGA-EJ-5524-01Z-00-DX1.f831ad94-5d57-4401-9e0d-6c35489efcca,True,False,False
TCGA-EJ-5527-01Z-00-DX1.238fcb19-9655-463e-ab50-b48b71e6970e,True,False,False
TCGA-EJ-5530-01Z-00-DX1.4f83f733-4b4a-4ede-b0e9-9a782325a653,True,False,False
TCGA-EJ-5542-01Z-00-DX1.84ef2f6d-29d7-4d36-96b4-14bd30742016,True,False,False
TCGA-EJ-7115-01Z-00-DX1.c603df66-3411-44b4-9e54-32bacd57b426,True,False,False
TCGA-EJ-7123-01Z-00-DX1.c61e236b-180e-4508-a41f-502130f3f777,True,False,False
TCGA-EJ-7314-01Z-00-DX1.d0eb7da6-3259-475f-b81c-146dca9b5613,True,False,False
TCGA-EJ-7315-01Z-00-DX1.6e08c383-ca90-45ad-8a26-de89823c333f,True,False,False
TCGA-EJ-7317-01Z-00-DX1.c92df0c7-a1be-40ed-b33f-e8213cf5b11b,True,False,False
TCGA-EJ-7321-01Z-00-DX1.3c4d5cb6-647d-4f31-a462-423951dbec9a,True,False,False
TCGA-EJ-7327-01Z-00-DX1.9a14d0f4-ea3c-4b70-9eec-ab399fb72565,True,False,False
TCGA-EJ-7328-01Z-00-DX1.577d603f-8bab-4fa5-801b-d7e999edca25,True,False,False
TCGA-EJ-7330-01Z-00-DX1.f30d5d3a-b67e-432c-90db-e17e739438ed,True,False,False
TCGA-EJ-7331-01Z-00-DX1.2b4966e3-3237-40d3-9391-b3c908eb43f4,True,False,False
TCGA-EJ-7782-01Z-00-DX1.ff736ebc-94c8-4ffd-b416-0830c4c11279,True,False,False
TCGA-EJ-7783-01Z-00-DX1.83158713-8e94-40b8-96e1-ae9e105e3804,True,False,False
TCGA-EJ-7786-01Z-00-DX1.e11a699a-7646-4c16-bc3f-5ffe6078b556,True,False,False
TCGA-EJ-7788-01Z-00-DX1.1a8a304e-5089-42f2-8275-07e5f20ebc67,True,False,False
TCGA-EJ-7792-01Z-00-DX1.62662b7e-2130-4535-9ec4-3a5c9ce8dea0,True,False,False
TCGA-EJ-7794-01Z-00-DX1.6c647aa0-664d-46b5-98d5-049763627857,True,False,False
TCGA-EJ-7797-01Z-00-DX1.589f2810-06b5-4e81-bb8a-da61b9381704,True,False,False
TCGA-EJ-A46B-01Z-00-DX1.16F1652C-010D-4CDA-A4D7-B32FF09F22B0,True,False,False
TCGA-EJ-A46D-01Z-00-DX1.194EFBA6-C16F-42CD-99FD-27842B85504B,True,False,False
TCGA-EJ-A46F-01Z-00-DX1.83D9E6DF-80E7-401F-9089-6589BC9F2751,True,False,False
TCGA-EJ-A46I-01Z-00-DX1.AB750E29-1BB3-4FA2-88B8-C4CD71C0CD32,True,False,False
TCGA-FC-7708-01Z-00-DX1.393b7c70-fb4e-42cd-8725-ebab83a9400e,True,False,False
TCGA-FC-7961-01Z-00-DX1.9a513f3d-b401-4450-8486-ee04751da4e8,True,False,False
TCGA-FC-A4JI-01Z-00-DX1.05793978-083B-4332-91D3-8843E5115808,True,False,False
TCGA-FC-A5OB-01Z-00-DX1.0055A98C-140F-48D0-B4E8-F110BEF2C6BB,True,False,False
TCGA-FC-A66V-01Z-00-DX1.0F1FC5E0-5BF2-4F79-85EB-F0DDA773C3BA,True,False,False
TCGA-FC-A6HD-01Z-00-DX1.C0F96A58-322B-439E-A304-02B2A730B96C,True,False,False
TCGA-FC-A8O0-01Z-00-DX1.BBBC76A6-FA46-47EA-A727-71C99AD079FD,True,False,False
TCGA-G9-6329-01Z-00-DX1.644ad1cf-baca-4b4c-ba0b-c4ecdd42750c,True,False,False
TCGA-G9-6336-01Z-00-DX1.ec538aa0-4ecf-412c-9a5f-4babd4201307,True,False,False
TCGA-G9-6339-01Z-00-DX1.121F06DE-112E-4204-9F27-8493DF8FF750,True,False,False
TCGA-G9-6342-01Z-00-DX1.5ea9bcc5-b2ce-4aef-a89d-c02eb3fd8910,True,False,False
TCGA-G9-6343-01Z-00-DX1.e5756f91-d1a7-4cb4-8140-e93bb92bf194,True,False,False
TCGA-G9-6347-01Z-00-DX1.583E2C3F-464D-40D4-83CC-D7B9F3F9B3C0,True,False,False
TCGA-G9-6351-01Z-00-DX1.53bfb95a-6a60-49dc-80e3-6ea0f4dc9d8d,True,False,False
TCGA-G9-6353-01Z-00-DX1.4eb1f19f-67b8-47dc-a4da-b781441e9281,True,False,False
TCGA-G9-6356-01Z-00-DX1.e9631d5e-7454-4dab-b3f8-f157f0ed3715,True,False,False
TCGA-G9-6362-01Z-00-DX1.01f380d7-a7cc-4a0f-a003-a087858701af,True,False,False
TCGA-G9-6364-01Z-00-DX1.caf8af7b-eef3-4c8f-a05d-1679cb02aca5,True,False,False
TCGA-G9-6366-01Z-00-DX1.4e68a4f0-ff9b-49da-ba2d-97235f61dfac,True,False,False
TCGA-G9-6367-01Z-00-DX1.0f5d51fc-42f6-41ee-9419-b547df5e7f8e,True,False,False
TCGA-G9-6369-01Z-00-DX1.9d3f2ef1-edab-4a51-b964-cfd90e6c7c8f,True,False,False
TCGA-G9-6371-01Z-00-DX1.0c8cc8d4-bb9e-4ade-aaa9-22c451fb363b,True,False,False
TCGA-G9-6373-01Z-00-DX1.cb1899c3-2157-49ee-ac4f-8092d02b5f2f,True,False,False
TCGA-G9-6378-01Z-00-DX1.c06b70ec-64ee-4db0-8682-72c1cc0e97bc,True,False,False
TCGA-G9-6384-01Z-00-DX1.5f44fa1f-bedb-45b7-829d-c60731e4d236,True,False,False
TCGA-G9-6385-01Z-00-DX1.e75b4a90-f29f-4e80-a0a6-f2fb80d0e2d8,True,False,False
TCGA-G9-6494-01Z-00-DX1.023d173a-85dc-4814-9c1e-449f491eb444,True,False,False
TCGA-G9-6498-01Z-00-DX1.B89E5C96-DEB5-4ABE-9378-99E5869899A7,True,False,False
TCGA-G9-6499-01Z-00-DX1.4d60a36f-fccc-44b5-b8df-360fbc704c23,True,False,False
TCGA-G9-7519-01Z-00-DX1.1858532a-d4db-4ee7-95d3-8d733694a275,True,False,False
TCGA-G9-7521-01Z-00-DX1.6b2a4c47-db98-44fe-b5f8-c96ec398f37a,True,False,False
TCGA-G9-7525-01Z-00-DX1.076ebb72-f9f0-4b5b-88c7-21493d39f333,True,False,False
TCGA-G9-A9S4-01Z-00-DX1.847AD7EA-278E-4E78-9465-1CA8229017AA,True,False,False
TCGA-G9-A9S7-01Z-00-DX1.E46D2A59-1B23-4841-B327-C9AAE176AD2D,True,False,False
TCGA-H9-7775-01Z-00-DX1.ce2fb4f9-7a84-467c-8326-2c6605f3a1e9,True,False,False
TCGA-H9-A6BY-01Z-00-DX1.304BEB19-3F0A-4676-B077-A4650F5C84A5,True,False,False
TCGA-HC-7077-01Z-00-DX1.18652ead-c43f-41bd-aefd-5364bc4d236e,True,False,False
TCGA-HC-7078-01Z-00-DX1.12d9739d-337d-4e6f-b971-033635dfd07a,True,False,False
TCGA-HC-7079-01Z-00-DX1.5fb22f2a-ee91-4a0d-a696-a72ebb3414b1,True,False,False
TCGA-HC-7080-01Z-00-DX1.c979be6a-e7c9-4840-8555-6f34499dd2bf,True,False,False
TCGA-HC-7081-01Z-00-DX1.d4118273-e95d-41ed-9154-188ef3e005a4,True,False,False
TCGA-HC-7209-01Z-00-DX1.ccf1d3c8-0351-4b7e-8539-0817ce3b8364,True,False,False
TCGA-HC-7210-01Z-00-DX1.07b41e7b-3097-4a56-a8db-249b9fb0553b,True,False,False
TCGA-HC-7213-01Z-00-DX1.5b03a3f2-ae77-4906-81b6-e9a5c0c5ed16,True,False,False
TCGA-HC-7230-01Z-00-DX1.da088457-3abd-4943-92e5-4b74d72010f1,True,False,False
TCGA-HC-7231-01Z-00-DX1.0850ecf9-5d71-48b3-b147-716bd792e862,True,False,False
